"source_name"	"object_name"	"concept"	"column_name"	"n_matching_rows"	"pct_matching_rows"
"t_dalycare_diagnoses"	"t_dalycare_diagnoses"	"sks"	"diagnosis"	"80000"	"100"
"t_dalycare_diagnoses"	"t_dalycare_diagnoses"	"sks"	"datasource"	"53979"	"67.474"
"t_dalycare_diagnoses"	"t_dalycare_diagnoses"	"multiple_myeloma"	"diagnosis"	"27589"	"34.486"
"t_dalycare_diagnoses"	"t_dalycare_diagnoses"	"sks"	"tablename"	"19374"	"24.218"
"diagnoses_all"	"diagnoses_all"	"sks"	"diagnosis"	"80000"	"100"
"diagnoses_all"	"diagnoses_all"	"sks"	"datasource"	"27493"	"34.366"
"diagnoses_all"	"diagnoses_all"	"sks"	"tablename"	"18802"	"23.503"
"diagnoses_all"	"diagnoses_all"	"multiple_myeloma"	"diagnosis"	"1838"	"2.297"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_Diagnose"	"5515"	"37.251"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"multiple_myeloma"	"Reg_Diagnose"	"5507"	"37.197"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_MaterialeBiobank"	"1943"	"13.124"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_SammenfaldCorpora"	"1690"	"11.415"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_TidligereMGUS"	"841"	"5.681"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_Karyotypning_gennemfoert"	"686"	"4.634"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_PCINFMARV"	"429"	"2.898"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_Amyloidose"	"422"	"2.85"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_AndreKnogleundersoegelse"	"328"	"2.215"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_Mkomponent"	"259"	"1.749"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_Hyperviskositet"	"181"	"1.223"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_AndenKnogleundersoegelse"	"153"	"1.033"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_Neuropati"	"130"	"0.878"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_ExtramedullaerMyelom"	"113"	"0.763"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_BAKTINF"	"103"	"0.696"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"bone_involvement"	"Reg_CYTOGENRES"	"81"	"0.547"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_Dialysekraevende"	"53"	"0.358"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_MedullaertTvaersnitSyndrom"	"53"	"0.358"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_CYTOGENRES"	"31"	"0.209"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"multiple_myeloma"	"Reg_CYTOGENRES"	"6"	"0.041"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_FISH"	"6"	"0.041"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Region"	"3"	"0.02"
"RKKP_DaMyDa"	"RKKP_DaMyDa"	"sks"	"Reg_PaavistPlasmacytomAnden"	"1"	"0.007"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"subtype"	"18985"	"70.156"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_Lokal_Hals_side"	"8846"	"32.689"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_Lokal_Axiller_side"	"7423"	"27.431"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_IvaerkPlantBehandling"	"5813"	"21.481"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_Lokal_Supraclaviculaert_side"	"5026"	"18.573"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_Lokal_Pelvis_side"	"4956"	"18.314"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_Lokal_Lungehili_side"	"3180"	"11.751"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_SKSKodeAndenMalignSygdom"	"3094"	"11.433"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_Lokal_Infraclaviculaert_side"	"2365"	"8.74"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_Lokal_TonsillaPalatina_side"	"1294"	"4.782"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_BulkSygdom"	"1232"	"4.553"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_AndenMalignSygdom"	"1132"	"4.183"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_BSymptomer"	"806"	"2.978"
"RKKP_LYFO"	"RKKP_LYFO"	"multiple_myeloma"	"Reg_SKSKodeAndenMalignSygdom"	"44"	"0.163"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Reg_WHOHistologikode2"	"3"	"0.011"
"RKKP_LYFO"	"RKKP_LYFO"	"sks"	"Kommunenr"	"1"	"0.004"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Reg_FISH"	"6913"	"87.684"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_Immunterapi"	"2537"	"32.179"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Reg_FAMCLL"	"1158"	"14.688"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Reg_KnoglemarvsUndersoegelse"	"641"	"8.13"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_LymfocytFordoblingstid"	"270"	"3.425"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_StigendeLymfocytose"	"217"	"2.752"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_Splenomegali"	"195"	"2.473"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_AndreFundSymptomer"	"175"	"2.22"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_Vaegttab"	"173"	"2.194"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_Feber"	"149"	"1.89"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_UdtaltTraethed"	"141"	"1.788"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_Nattesved"	"128"	"1.624"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_Lymfadenopati"	"110"	"1.395"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_Thrombocytopeni"	"54"	"0.685"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Beh_Anaemi"	"47"	"0.596"
"RKKP_CLL"	"RKKP_CLL"	"sks"	"Reg_Behandling"	"22"	"0.279"
"SDS_epikur"	"SDS_epikur"	"sks"	"atc"	"80000"	"100"
"SDS_epikur"	"SDS_epikur"	"atc"	"atc"	"79714"	"99.642"
"SDS_epikur"	"SDS_epikur"	"sks"	"voltypecode"	"4964"	"6.205"
"SDS_epikur"	"SDS_epikur"	"sks"	"voltypetxt"	"1765"	"2.206"
"SDS_ekokur"	"SDS_ekokur"	"sks"	"atc"	"80000"	"100"
"SDS_ekokur"	"SDS_ekokur"	"sks"	"dosform"	"80000"	"100"
"SDS_ekokur"	"SDS_ekokur"	"atc"	"atc"	"79961"	"99.951"
"SDS_ekokur"	"SDS_ekokur"	"sks"	"pname"	"32501"	"40.626"
"SDS_ekokur"	"SDS_ekokur"	"sks"	"strunit"	"6212"	"7.765"
"SDS_ekokur"	"SDS_ekokur"	"sks"	"voltypecode"	"4979"	"6.224"
"SDS_ekokur"	"SDS_ekokur"	"sks"	"pprs"	"2074"	"2.592"
"SDS_ekokur"	"SDS_ekokur"	"sks"	"voltypetxt"	"577"	"0.721"
"SDS_ekokur"	"SDS_ekokur"	"r_iss_or_stage"	"pname"	"19"	"0.024"
"SDS_ekokur"	"SDS_ekokur"	"height"	"pname"	"7"	"0.009"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"sks"	"c_atc"	"79991"	"99.989"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"atc"	"c_atc"	"68697"	"85.871"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"sks"	"v_pakningsstoerrelse_enhed"	"42148"	"52.685"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"sks"	"v_laegemiddelnavn"	"28323"	"35.404"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"sks"	"v_laegemiddel_form"	"27858"	"34.822"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"sks"	"v_adm_dosis_enhed"	"18503"	"23.129"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"sks"	"c_ord_type"	"9694"	"12.117"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"sks"	"v_styrke_enhed"	"3591"	"4.489"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"sks"	"c_adm_vej"	"247"	"0.309"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"weight"	"v_adm_dosis_enhed"	"171"	"0.214"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"sks"	"c_varenummer"	"32"	"0.04"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"r_iss_or_stage"	"v_laegemiddelnavn"	"18"	"0.022"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"height"	"v_adm_dosis_enhed"	"14"	"0.018"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"smoking_tobacco"	"v_laegemiddelnavn"	"4"	"0.005"
"SDS_indberetningmedpris"	"SDS_indberetningmedpris"	"height"	"v_laegemiddelnavn"	"1"	"0.001"
"SDS_t_adm"	"SDS_t_adm"	"sks"	"c_adiag"	"79216"	"99.02"
"SDS_t_adm"	"SDS_t_adm"	"sks"	"c_hafd"	"3799"	"4.749"
"SDS_t_adm"	"SDS_t_adm"	"multiple_myeloma"	"c_adiag"	"1193"	"1.491"
"SDS_t_adm"	"SDS_t_adm"	"sks"	"c_afd"	"391"	"0.489"
"SDS_t_diag"	"SDS_t_diag"	"sks"	"c_diag"	"80000"	"100"
"SDS_t_diag"	"SDS_t_diag"	"sks"	"c_tildiag"	"79912"	"99.89"
"SDS_t_diag"	"SDS_t_diag"	"multiple_myeloma"	"c_diag"	"8338"	"10.422"
"SDS_t_diag"	"SDS_t_diag"	"multiple_myeloma"	"c_tildiag"	"175"	"0.219"
"SDS_t_sksopr"	"SDS_t_sksopr"	"sks"	"c_opr"	"80000"	"100"
"SDS_t_sksopr"	"SDS_t_sksopr"	"sks"	"c_tilopr"	"79998"	"99.998"
"SDS_t_sksopr"	"SDS_t_sksopr"	"sks"	"c_oafd"	"9532"	"11.915"
"SDS_t_sksube"	"SDS_t_sksube"	"sks"	"c_opr"	"80000"	"100"
"SDS_t_sksube"	"SDS_t_sksube"	"sks"	"c_tilopr"	"79343"	"99.179"
"SDS_t_sksube"	"SDS_t_sksube"	"sks"	"c_oafd"	"9052"	"11.315"
"SDS_t_sksube"	"SDS_t_sksube"	"multiple_myeloma"	"c_tilopr"	"22"	"0.028"
"SDS_t_udtilsgh"	"SDS_t_udtilsgh"	"sks"	"c_udtilafd"	"11447"	"14.309"
"SDS_pato"	"SDS_pato"	"sks"	"c_snomedkode"	"80000"	"100"
"SDS_pato"	"SDS_pato"	"sks"	"v_fritekst"	"5208"	"6.51"
"SDS_pato"	"SDS_pato"	"bone_involvement"	"v_fritekst"	"539"	"0.674"
"SDS_pato"	"SDS_pato"	"multiple_myeloma"	"v_fritekst"	"539"	"0.674"
"SDS_pato"	"SDS_pato"	"height"	"v_fritekst"	"234"	"0.292"
"SDS_pato"	"SDS_pato"	"weight"	"v_fritekst"	"116"	"0.145"
"SDS_pato"	"SDS_pato"	"r_iss_or_stage"	"v_fritekst"	"53"	"0.066"
"SDS_pato"	"SDS_pato"	"smoking_tobacco"	"v_fritekst"	"21"	"0.026"
"SDS_lab_forsker"	"SDS_lab_forsker"	"sks"	"analysiscode"	"80000"	"100"
"SDS_lab_forsker"	"SDS_lab_forsker"	"sks"	"rekvirent_idtype"	"80000"	"100"
"SDS_lab_forsker"	"SDS_lab_forsker"	"sks"	"resulttype"	"80000"	"100"
"SDS_lab_forsker"	"SDS_lab_forsker"	"sks"	"laboratorium_idcode"	"54933"	"68.666"
"SDS_lab_forsker"	"SDS_lab_forsker"	"sks"	"unit"	"642"	"0.802"
"SDS_lab_forsker"	"SDS_lab_forsker"	"sks"	"value"	"299"	"0.374"
"SDS_lab_forsker"	"SDS_lab_forsker"	"multiple_myeloma"	"unit"	"274"	"0.342"
"SDS_lab_forsker"	"SDS_lab_forsker"	"weight"	"unit"	"33"	"0.041"
"SDS_lab_forsker"	"SDS_lab_forsker"	"sks"	"rekvirent_id"	"17"	"0.021"
"SDS_lab_forsker"	"SDS_lab_forsker"	"height"	"unit"	"1"	"0.001"
"SDS_t_tumor"	"SDS_t_tumor"	"sks"	"c_icd10"	"79976"	"99.97"
"SDS_t_tumor"	"SDS_t_tumor"	"sks"	"c_mikrogrundlag"	"72639"	"90.799"
"SDS_t_tumor"	"SDS_t_tumor"	"sks"	"c_makrogrundlag"	"68957"	"86.196"
"SDS_t_tumor"	"SDS_t_tumor"	"sks"	"c_tnm_m"	"22767"	"28.459"
"SDS_t_tumor"	"SDS_t_tumor"	"sks"	"c_tnm_n"	"22767"	"28.459"
"SDS_t_tumor"	"SDS_t_tumor"	"sks"	"c_tnm_t"	"22767"	"28.459"
"SDS_t_tumor"	"SDS_t_tumor"	"sks"	"c_udbred_klassifikation"	"22767"	"28.459"
"SDS_t_tumor"	"SDS_t_tumor"	"sks"	"c_aa"	"14941"	"18.676"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"aktionsdiagnose"	"80000"	"100"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"henvisningsaarsag"	"80000"	"100"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"kontaktaarsag"	"80000"	"100"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"kontakttype"	"80000"	"100"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"lprindberetningssystem"	"80000"	"100"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"prioritet"	"80000"	"100"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"hovedspeciale_ind"	"79979"	"99.974"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"hovedspeciale_ans"	"59331"	"74.164"
"SDS_kontakter"	"SDS_kontakter"	"multiple_myeloma"	"aktionsdiagnose"	"10601"	"13.251"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"enhedstype_ans"	"3561"	"4.451"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"region_ans"	"4"	"0.005"
"SDS_kontakter"	"SDS_kontakter"	"sks"	"sorenhed_ans"	"4"	"0.005"
"SDS_forloeb"	"SDS_forloeb"	"sks"	"henvisningsaarsag"	"80000"	"100"
"SDS_forloeb"	"SDS_forloeb"	"sks"	"lprindberetningssystem"	"80000"	"100"
"SDS_forloeb"	"SDS_forloeb"	"multiple_myeloma"	"henvisningsaarsag"	"1585"	"1.981"
"SDS_diagnoser"	"SDS_diagnoser"	"sks"	"diagnosekode"	"80000"	"100"
"SDS_diagnoser"	"SDS_diagnoser"	"sks"	"lprindberetningssystem"	"80000"	"100"
"SDS_diagnoser"	"SDS_diagnoser"	"sks"	"senere_afkraeftet"	"79929"	"99.911"
"SDS_diagnoser"	"SDS_diagnoser"	"multiple_myeloma"	"diagnosekode"	"7932"	"9.915"
"SDS_diagnoser"	"SDS_diagnoser"	"sks"	"diagnosekode_parent"	"1957"	"2.446"
"SDS_diagnoser"	"SDS_diagnoser"	"multiple_myeloma"	"diagnosekode_parent"	"198"	"0.248"
"SDS_forloebsmarkoerer"	"SDS_forloebsmarkoerer"	"sks"	"lprindberetningssystem"	"80000"	"100"
"SDS_forloebsmarkoerer"	"SDS_forloebsmarkoerer"	"sks"	"markoer"	"80000"	"100"
"SDS_organisationer"	"SDS_organisationer"	"sks"	"institutionsejer_type"	"80000"	"100"
"SDS_organisationer"	"SDS_organisationer"	"sks"	"kodetype"	"80000"	"100"
"SDS_organisationer"	"SDS_organisationer"	"sks"	"org_enhed_niveau10"	"80000"	"100"
