"source_name"	"object_name"	"column"	"value"	"n"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_BSymptomer"	"UNK"	"806"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"-1"	"9931"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"3"	"825"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"2"	"776"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"4"	"691"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"5"	"561"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"2.5"	"437"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"3.5"	"388"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"10"	"375"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"6"	"368"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"1.5"	"324"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"8"	"298"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"7"	"286"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"4.5"	"274"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"1"	"269"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"2.2"	"265"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"2.6"	"265"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"2.8"	"259"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"0"	"243"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"2.3"	"236"
"RKKP_LYFO"	"RKKP_LYFO"	"Reg_Tumordiameter"	"2.4"	"226"
