"source_name"	"object_name"	"column_name"	"column_class"	"n_non_missing"	"pct_non_missing"	"n_distinct_sample"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"micanalysisshortname"	"character"	"128028"	"100"	"110"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"investigationexamination"	"character"	"128028"	"100"	"113"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"investigationexaminationtype"	"character"	"128028"	"100"	"4"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_domain"	"character"	"128028"	"100"	"6"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_analysisgroup"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_new_analysisgroup"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_analysismethod"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"samplelocation"	"character"	"128028"	"100"	"188"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"investigationsupplementarylocation"	"character"	"128027"	"100"	"777"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"samplematerial"	"character"	"128028"	"100"	"134"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_samplematerial"	"character"	"128028"	"100"	"103"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_pm_samplematerial"	"character"	"128028"	"100"	"92"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_samplematerialold"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"clinicalinformation"	"character"	"128028"	"100"	"10989"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"resultstatus"	"character"	"128028"	"100"	"4"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"resultstatuscode"	"character"	"128028"	"100"	"3"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"commentsgrouping"	"character"	"128028"	"100"	"1563"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"requisitioninformationtext"	"character"	"128028"	"100"	"427"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"resultsummary"	"character"	"128028"	"100"	"19"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"investigationexaminationsummary"	"character"	"128028"	"100"	"19"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"microscopicresult"	"character"	"128028"	"100"	"4852"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"investigationinterpretation"	"character"	"128028"	"100"	"6"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_categoricalresult"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"ptype_mads"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"investigationmicanalysiscode"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"resultvalue"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"analysiscoderesponsible"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"analysiscodetype"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"analysisshortname"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"quantitativeresulttext"	"character"	"128028"	"100"	"4"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"operator"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"analysisname"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"analysisgroup_mads"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"analysiscode"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_displayunit"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"resultunit"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"c_resultunit"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"qa_rulename_last"	"character"	"128028"	"100"	"1"
"PERSIMUNE_microbiology_microscopy"	"PERSIMUNE_microbiology_microscopy"	"fk_importtable_id"	"integer"	"128028"	"100"	"49988"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"id"	"integer"	"39151145"	"100"	"50000"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"datasource"	"character"	"39151145"	"100"	"1"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"laboratoryinternalid"	"character"	"39151145"	"100"	"4230"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"referringdepartment"	"character"	"31452900"	"80.34"	"176"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"referringhospital"	"character"	"15142255"	"38.68"	"480"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"department"	"character"	"39031195"	"99.69"	"52"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"hospital"	"character"	"15716944"	"40.14"	"40"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"departmentname"	"character"	"15716944"	"40.14"	"61"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_hospitalcode"	"character"	"38148763"	"97.44"	"42"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_hospital"	"character"	"38148763"	"97.44"	"42"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"samplingdatetime"	"character"	"39151145"	"100"	"4053"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_samplingdatetime"	"character"	"39151145"	"100"	"4053"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"analysiscode"	"character"	"39151145"	"100"	"784"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"analysiscoderesponsible"	"character"	"39103914"	"99.88"	"19"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"analysismnemonic"	"character"	"23481432"	"59.98"	"1"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"analysisname"	"character"	"39151145"	"100"	"1276"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_analysisgroup"	"character"	"24324298"	"62.13"	"64"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_analysismethod"	"character"	"37409"	"0.1"	"6"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"samplematerial"	"character"	"36483763"	"93.19"	"23"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_samplematerial"	"character"	"17697060"	"45.2"	"5"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"referenceintervallowerlimit"	"character"	"16634752"	"42.49"	"233"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"referenceintervalupperlimit"	"character"	"12750025"	"32.57"	"331"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_referenceintervallowerlimitnumeric"	"numeric"	"16302345"	"41.64"	"190"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_referenceintervalupperlimitnumeric"	"numeric"	"17344420"	"44.3"	"272"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"resultcomment"	"character"	"2029169"	"5.18"	"261"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"resulttextvalue"	"character"	"313754"	"0.8"	"82"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"operator"	"character"	"23282530"	"59.47"	"5"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_operator"	"character"	"21892602"	"55.92"	"3"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"resulttype"	"character"	"15669713"	"40.02"	"2"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"resultvalue"	"character"	"38070238"	"97.24"	"2782"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"resultvalidation"	"character"	"4289416"	"10.96"	"3"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_associatedleukocytevalue"	"numeric"	"2054596"	"5.25"	"877"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_resultvaluenumeric"	"numeric"	"34602309"	"88.38"	"2451"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_categoricalresult"	"character"	"1732354"	"4.42"	"9"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_missingresultvalue"	"integer"	"39151145"	"100"	"2"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"resultunit"	"character"	"33269972"	"84.98"	"112"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_resultunit"	"character"	"33270072"	"84.98"	"112"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_displayunit"	"character"	"31209619"	"79.72"	"70"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"qa_rulename_last"	"character"	"0"	"0"	"1"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"fk_importtable_id"	"integer"	"24581820"	"62.79"	"1"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_new_analysisgroup"	"character"	"356662"	"0.91"	"44"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_extraresult_1"	"character"	"471"	"0"	"2"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_extraresult_2"	"character"	"302"	"0"	"2"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_extraresult_3"	"character"	"0"	"0"	"1"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_extraresult_4"	"character"	"0"	"0"	"1"
"PERSIMUNE_biochemistry"	"PERSIMUNE_biochemistry"	"c_extraresult_5"	"character"	"0"	"0"	"1"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"cll_id"	"integer"	"2436"	"100"	"2436"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"date_sample"	"Date"	"2435"	"99.96"	"1754"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"ighv"	"character"	"2417"	"99.22"	"3"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"subset"	"character"	"222"	"9.11"	"38"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"germline_max"	"numeric"	"2417"	"99.22"	"136"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"germlineidentity_1"	"numeric"	"2417"	"99.22"	"136"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"germlineidentity_2"	"numeric"	"148"	"6.08"	"68"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"germlineidentity_3"	"numeric"	"5"	"0.21"	"6"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"ighvallele_1"	"character"	"2415"	"99.14"	"207"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"ighvallele_2"	"character"	"157"	"6.44"	"79"
"LAB_IGHVIMGT"	"LAB_IGHVIMGT"	"ighvallele_3"	"character"	"8"	"0.33"	"9"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"V1"	"integer"	"11712"	"100"	"11712"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"DATE"	"Date"	"10337"	"88.26"	"2464"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"MATERIAL"	"character"	"9479"	"80.93"	"18"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"OBS_DIAGNOSIS"	"character"	"9476"	"80.91"	"5051"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PANEL"	"character"	"10381"	"88.64"	"19"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PHENOTYPE"	"character"	"9485"	"80.99"	"8760"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"CONCLUSION"	"character"	"9363"	"79.94"	"3472"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"POPULATION"	"character"	"9462"	"80.79"	"9455"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"LEUKOCYTTER"	"character"	"7414"	"63.3"	"7074"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"LEUKOCYTTER_PCT"	"character"	"7412"	"63.29"	"117"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"LYMFOCYTTER"	"character"	"8585"	"73.3"	"8006"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"LYMFOCYTTER_PCT"	"character"	"8539"	"72.91"	"4661"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"T_CELLER"	"character"	"5124"	"43.75"	"4477"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"T_CELLER_PCT"	"character"	"5068"	"43.27"	"2688"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"CD4_8_ratio"	"character"	"4082"	"34.85"	"613"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"B_CELLER"	"character"	"4914"	"41.96"	"3571"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"B_CELLER_PCT"	"character"	"4722"	"40.32"	"2315"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"B_CELLER_NORMALE"	"character"	"1851"	"15.8"	"1172"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"B_CELLER_NORMALE_PCT"	"character"	"1683"	"14.37"	"838"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"B_CELLER_ABNORMALE"	"character"	"2389"	"20.4"	"2127"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"B_CELLER_ABNORMALE_PCT"	"character"	"2248"	"19.19"	"1801"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"K_L_ratio"	"character"	"5123"	"43.74"	"2188"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"Kappa_positive"	"character"	"6346"	"54.18"	"2887"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"Kappa_positive_PCT"	"character"	"5680"	"48.5"	"1523"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"Lambda_positive"	"character"	"6325"	"54"	"1943"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"Lambda_positive_PCT"	"character"	"5644"	"48.19"	"958"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PC"	"character"	"1512"	"12.91"	"1028"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PC_PCT"	"character"	"1345"	"11.48"	"449"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PC_PATOLOGISKE"	"integer"	"216"	"1.84"	"188"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PC_PATOLOGISKE_PCT"	"character"	"810"	"6.92"	"213"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PC_MULIGE_PATOLOGISKE"	"character"	"1679"	"14.34"	"1166"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PC_MULIGE_PATOLOGISKE_PCT"	"character"	"1625"	"13.87"	"519"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PC_NORMALE"	"character"	"1338"	"11.42"	"623"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"PC_NORMALE_PCT"	"character"	"1302"	"11.12"	"54"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"CD34"	"character"	"1200"	"10.25"	"622"
"LAB_Flowcytometry"	"LAB_Flowcytometry"	"CD34_PCT"	"character"	"1092"	"9.32"	"364"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"N.drivers"	"integer"	"314"	"100"	"7"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"ASXL1"	"character"	"4"	"1.27"	"5"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"ATM"	"character"	"28"	"8.92"	"29"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"BAX"	"character"	"1"	"0.32"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"BAZ2A"	"character"	"1"	"0.32"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"BCL2"	"character"	"1"	"0.32"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"BCOR"	"character"	"4"	"1.27"	"5"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"BIRC3"	"character"	"7"	"2.23"	"8"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"BRAF"	"character"	"7"	"2.23"	"8"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"BRCC3"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"CARD11"	"character"	"5"	"1.59"	"6"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"CCND2"	"character"	"5"	"1.59"	"6"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"CD79B"	"character"	"2"	"0.64"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"CHD2"	"character"	"16"	"5.1"	"17"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"CHEK2"	"character"	"6"	"1.91"	"7"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"CNOT3"	"character"	"2"	"0.64"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"DDX3X"	"character"	"5"	"1.59"	"6"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"DYRK1A"	"character"	"2"	"0.64"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"EGR2"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"EWSR1"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"FAM50A"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"FBXW7"	"character"	"12"	"3.82"	"13"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"FUBP1"	"character"	"4"	"1.27"	"5"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"GNB1"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"HIST1H1B"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"HIST1H1E"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"IGLL5"	"character"	"58"	"18.47"	"59"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"IKZF3"	"character"	"10"	"3.18"	"11"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"IRF4"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"KLHL6"	"character"	"13"	"4.14"	"14"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"KRAS"	"character"	"6"	"1.91"	"7"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"MAP2K1"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"MED12"	"character"	"6"	"1.91"	"7"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"MGA"	"character"	"21"	"6.69"	"22"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"MYD88"	"character"	"6"	"1.91"	"7"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"NFKBIE"	"character"	"12"	"3.82"	"13"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"NOTCH1"	"character"	"37"	"11.78"	"38"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"NRAS"	"character"	"2"	"0.64"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"NXF1"	"character"	"2"	"0.64"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"POT1"	"character"	"13"	"4.14"	"14"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"RBM46"	"character"	"1"	"0.32"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"RIPK1"	"character"	"11"	"3.5"	"11"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"RPS15"	"character"	"6"	"1.91"	"7"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"SAMHD1"	"character"	"5"	"1.59"	"6"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"SETD2"	"character"	"4"	"1.27"	"5"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"SF3B1"	"character"	"24"	"7.64"	"25"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"TP53"	"character"	"21"	"6.69"	"22"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"TRAF3"	"character"	"3"	"0.96"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"XPO1"	"character"	"10"	"3.18"	"11"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"ZMYM3"	"character"	"6"	"1.91"	"7"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"ZNF292"	"character"	"8"	"2.55"	"9"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"unmutated"	"integer"	"95"	"30.25"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"IGHVstatus"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Subset"	"character"	"25"	"7.96"	"17"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"IGHVAllele.1"	"character"	"313"	"99.68"	"88"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"IGHVAllele.2"	"character"	"26"	"8.28"	"20"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Date_SampleCollection"	"character"	"314"	"100"	"281"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Age"	"integer"	"314"	"100"	"54"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Aged65"	"character"	"314"	"100"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Gender"	"character"	"314"	"100"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Hospital"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"FamilialCLL"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Date_diag"	"character"	"314"	"100"	"290"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"IGHV_UM"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"FISH.status"	"character"	"314"	"100"	"6"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"No.FISH.Ab"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Del13"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Tri12"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Del11"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Del17"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"B2M"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Binet"	"character"	"314"	"100"	"3"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"PS"	"integer"	"314"	"100"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Anemia"	"character"	"102"	"32.48"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Thrombopenia"	"character"	"102"	"32.48"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Weightloss"	"character"	"102"	"32.48"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Fever"	"character"	"102"	"32.48"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"NightSweat"	"character"	"102"	"32.48"	"4"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Chemotherapy"	"character"	"98"	"31.21"	"5"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Immunotherapy"	"character"	"77"	"24.52"	"5"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Date_treatment"	"character"	"102"	"32.48"	"100"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Date_death"	"character"	"80"	"25.48"	"79"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Date_DeathFollowup"	"character"	"314"	"100"	"79"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Dead"	"integer"	"314"	"100"	"2"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"TimeTo_DeathFollowup"	"integer"	"314"	"100"	"294"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Date_PFS"	"character"	"314"	"100"	"139"
"LAB_CLLPANEL_WIDE"	"LAB_CLLPANEL_WIDE"	"Progression"	"integer"	"314"	"100"	"2"
